"cod_pais","pais","dato_pais_grado_3","dato_pais_grado_6","dato_grupo_grado_3","dato_grupo_grado_6","dato_region_grado_3","dato_region_grado_6","letra_magn","letra_ord","materia","nombre_categoria","descripcion_categoria","ej_3grado","ej_6grado","grupo","region"
"ni","Nicaragua","0.00","1.60","4.00","3.00","4.82","3.61","1","E","Matem??tica","Patrones y ??lgebra","Capacidad de identificar, completar y construir regularidades num??ricas y gr??ficas a partir de objetos del entorno, figuras geom??tricas y secuencias num??ricas. Conocimiento para plantear y resolver ecuaciones simples de una variable.","No hay ejemplos en el curr??culo de este pa??s.","Resuelve problemas relacionados con los conceptos de dos cantidades directamente proporcionales, sus propiedades y representaci??n gr??fica.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","","20.80","","17.00","","16.51","1","A","Ciencias","Ciencia, tecnolog??a y sociedad","Refiere a la ciencia y la tecnolog??a como construcciones humanas influenciadas por el contexto sociocultural, pol??tico y econ??mico. Incluye temas relativos al impacto de la ciencia y la tecnolog??a en la salud y en el medio ambiente.","","Argumentaci??n sobre las causas y efectos, negativos y positivos que provoca la intervenci??n del hombre al ecosistema","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","","37.50","","29.00","","22.54","1","B","Ciencias","Cuerpo humano y salud","Conocimiento parcial del cuerpo humano, y comprensi??n de aspectos vinculados a su desarrollo, crecimiento y equilibrio; estructuras y funciones de los sistemas de ??rganos; conocimiento sobre la importancia de la salud para el bienestar general.","","Demostraci??n de las diversas sensaciones t??ctiles, visuales gustativas y de reflejo.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","","8.30","","10.00","","12.19","1","C","Ciencias","Ecolog??a y medioambiente","Nociones y conceptos relativos a la biodiversidad, ecosistema y equilibrio ecol??gico en relaci??n con los recursos naturales y su importancia para la vida en el planeta, adem??s de la noci??n de cadena tr??fica, su din??mica general y relevancia.","","Establecimiento de las diferencias de los diferentes ecosistemas y la diversidad biol??gica.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","","4.20","","11.00","","11.16","1","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","Diferenciaci??n entre la naturaleza de la luz corpuscular y ondulatoria; Experimentaci??n sobre la propagaci??n de la luz y captaci??n de colores.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","","4.20","","5.00","","7.41","1","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n. Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","Los combustibles f??siles, fuentes de energ??a; El petr??leo y sus derivados (gas, gasolina, kerosene, carb??n de piedra): Sintetiza el proceso de transformaci??n de la materia org??nica en combustibles f??siles.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","","20.80","","15.00","","17.42","1","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Diferenciaci??n entre las capas de la bajas, de la atm??sfera y las superficiales.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","","4.20","","14.00","","12.78","1","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Establecimiento de comparaciones entre la c??lula vegetal y la animal resaltando los organelos que las diferencian.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","3.45","7.32","2.00","5.00","8.75","9.26","1","A","Escritura","Coherencia y cohesi??n","Caracter??sticas que permiten construir el sentido global del texto, tales como la presencia de una idea central sin ideas inconexas (coherencia) y uso de recursos ling????sticos para mantener las oraciones unidas (cohesi??n).","La carta (???). Seguridad, precisi??n y unidad en la redacci??n de la carta (???)","Los conectores (???).Preocupaci??n por utilizar correctamente los conectores en la unidad del texto","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","20.69","21.95","31.00","28.00","29.33","28.82","1","B","Escritura","Conocimiento sobre el c??digo","Conocimiento del sistema alfab??tico, de grafemas (letras) y fonemas (sonidos). Tambi??n considera aspectos caligr??ficos y ortogr??ficos, y relaciones de significado, (sin??nimos y ant??nimos).","Signos de puntuaci??n: - la coma - los dos puntos - la di??resis","Palabras hom??fonas: - ??Ay!, hay, ah?? - Halla, haya, all??, aya - Hecho, echo; - A, ha, ??ah!, e, he","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","44.83","31.71","24.00","25.00","20.87","23.47","1","C","Escritura","Escritura Diversidad Textual","Escritura de diversos tipos textuales, los que tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n seg??n g??nero (cuento, an??cdota, comic, art??culo, etc.)","La carta - Estructura - Tipos *Familiares *Personales","Las cartas - Partes de las cartas - Tipos de cartas: personales, de felicitaci??n, comerciales, de presentaci??n o social","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","24.14","36.59","19.00","20.00","15.47","15.10","1","D","Escritura","Morfosintaxis","Es lo que se entiende por gram??tica. Comprende la morfolog??a, el estudio de clases de palabras (sustantivo, verbo, etc.) y su flexi??n. Tambi??n considera la sintaxis: funciones que adquieren las palabras en una oraci??n (sujeto, verbo, complementos).","El adjetivo en la producci??n textual: - Concepto - Clasificaci??n - Calificativo - Accidentes gramaticales - G??nero - N??mero","Estructuras gramaticales: Unimembres, Concepto, Caracter??sticas, Bimembres, Concepto, Caracter??sticas","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","6.90","2.44","23.00","22.00","25.64","23.28","1","E","Escritura","Procesos involucrados en la escritura","Procesos cognitivos involucrados en la producci??n escrita, como la planificaci??n, textualizaci??n, revisi??n y reescritura de un texto, memoria de trabajo. Estos procesos suelen ser recursivos.","Estructura de la encuesta (???). Procedimiento de elaboraci??n (???) de la encuesta (???). Cuidado en el desarrollo de los pasos de elaboraci??n de la encuesta (???)","El texto narrativo. Procedimiento de construcci??n del texto narrativo. Correcci??n en la construcci??n del texto narrativo y respeto por las ideas ajenas (???)","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","18.75","15.63","23.00","25.00","27.02","22.93","1","A","Lectura","Comprensi??n lectora literal e inferencial","Identificaci??n de informaci??n expl??cita en el texto (comprensi??n literal) e inferencias realizadas para identificar informaci??n sugerida, no expl??cita, en el texto (comprensi??n inferencial).","Lectura de diferentes textos (???): *Descomposici??n del texto. *Ideas principales *Ideas secundarias *Jerarquizaci??n *Identificaci??n de personajes. *Identificaci??n de tema y subtema *Identificaci??n del argumento (???)","La f??bula (???). - Reconocimiento del conflicto. - Inferencia del tema. - Interpretaci??n de la moraleja (???)","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","6.25","3.13","13.00","4.00","10.70","4.00","1","B","Lectura","Decodificaci??n","Proceso de asociaci??n entre fonemas (sonidos) y grafemas (letras) que permite la lectura de palabras. Abarca conciencia fonol??gica, precisi??n, fluidez y prosodia.","(???) Lectura de textos con las pausas correspondientes al signo indicado (???)","(???) Lectura de diferentes textos d??ndoles la entonaci??n correspondiente (???)","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","43.75","43.75","35.00","39.00","33.70","39.14","1","C","Lectura","Lectura Diversidad Textual","Lectura de diversos tipos y g??neros textuales. Estos tipos textuales y g??neros tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n (cuento, an??cdota, comic, art??culo, opini??n, etc.).","Textos normativos - Instrucciones (manuales) - Relatos - Normas - Reglamento (leyes) - Manuales. Investigaci??n sobre la estructura de los diferentes textos a estudiar (???)","4.2.Textos explicativos - Concepto - Caracter??sticas - Clasificaci??n (???). Reconocimiento de las caracter??sticas del texto explicativo. - Identificaci??n del patr??n del texto explicativo. - Clasificaci??n del texto explicativo (???)","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","18.75","15.63","24.00","26.00","20.28","19.44","1","D","Lectura","Estrategias de lectura","Estrategias que usa el lector para comprender un texto (de relectura, de monitoreo de la comprensi??n, de anticipaci??n, o hip??tesis acerca del contenido de un texto, etc.).","Lectura de diferentes textos: - Vocabulario clave - Elementos paratextuales (externos del texto) - Estructura del texto - An??lisis t??tulo - Tipo de texto (literarios- no literarios). - Elementos intertextuales (internos del texto) - textos paralelos: (resumen, mapas conceptuales, esquemas, otros). - textos literarios","Textos no literarios (???). Autoeval??a y regula constantemente su actividad lectora y comparte sus logros de comprensi??n lectora con sus compa??eros","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","12.00","21.88","5.00","6.00","8.28","14.46","1","E","Lectura","Reflexi??n y evaluaci??n","Reflexi??n, valoraci??n y cr??tica del texto por parte del lector. Esto permite identificar el prop??sito comunicativo y puntos de vista del texto, evaluar la funcionalidad de sus elementos formular juicios sobre ??l a nivel de contenido y forma.","Textos publicitarios (???). Critica la calidad de los textos publicitarios que ofrece el mercado de productos infantiles","Medios de comunicaci??n de masas (???). Valoraci??n acerca de las informaciones de medios de comunicaci??n de masas","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","5.80","11.90","7.00","5.00","9.37","8.99","1","A","Matem??tica","Estad??stica y probabilidad","Lectura e interpretaci??n de datos estad??sticos a partir de su representaci??n en tablas, gr??ficos, pictogramas y diagramas. Habilidad de organizar datos recolectados en tablas, gr??ficos, pictogramas y diagramas.","Lectura e interpretaci??n de gr??ficas de barras verticales y horizontales.","Utilizaci??n de la probabilidad como una raz??n geom??trica entre los sucesos posibles y favorables.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","25.00","7.10","22.00","20.00","20.93","22.56","1","B","Matem??tica","Geometr??a","Conocimiento de las figuras y cuerpos geom??tricos, su caracterizaci??n, clasificaci??n y construcci??n. Capacidad de establecer relaciones entre ellos y el entorno.","Utilizaci??n de transportador para medir ??ngulo en figuras y objetos.","Representaci??n del tri??ngulo rect??ngulo y sus elementos.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","11.50","26.20","25.00","20.00","21.71","18.19","1","C","Matem??tica","Magnitudes y medidas","Conocimiento de distintas magnitudes, y de sus distintas unidades de medidas. Capacidad de realizar conversiones y de utilizarlas de acuerdo al contexto.Conocimiento y uso adecuado de distintos instrumentos de medici??n.","Comparaci??n entre las unidades de medidas de longitud.","Identificaci??n y determinaci??n de m??ltiplos y subm??ltiplos del metro cuadrado.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","57.70","50.00","42.00","51.00","43.17","46.66","1","D","Matem??tica","N??mero y operaciones","Conocimiento de los conjuntos de los n??meros naturales y de los n??meros racionales positivos. C??lculo de las operaciones de adici??n, sustracci??n, multiplicaci??n y divisi??n en esos conjuntos; aplicaci??n de sus propiedades y relaciones.","Composici??n y descomposici??n de los n??meros del 1 hasta 1 .","Deducci??n del origen de los n??meros enteros.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pa","Panam??","0.00","4.80","4.00","3.00","4.82","3.61","1","E","Matem??tica","Patrones y ??lgebra","Capacidad de identificar, completar y construir regularidades num??ricas y gr??ficas a partir de objetos del entorno, figuras geom??tricas y secuencias num??ricas. Conocimiento para plantear y resolver ecuaciones simples de una variable.","No hay ejemplos en el curr??culo de este pa??s.","Utilizaci??n de la probabilidad como una raz??n geom??trica entre los sucesos posibles y favorables.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"pe","Per??","","61.10","","16.00","","16.51","1","A","Ciencias","Ciencia, tecnolog??a y sociedad","Refiere a la ciencia y la tecnolog??a como construcciones humanas influenciadas por el contexto sociocultural, pol??tico y econ??mico. Incluye temas relativos al impacto de la ciencia y la tecnolog??a en la salud y en el medio ambiente.","","Argumenta que algunos objetos tecnol??gicos y conocimientos cient??ficos han ayudado a formular nuevas teor??as que propiciaron el cambio en la forma de pensar y el estilo de vida de las personas.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","","0.00","","17.00","","22.54","1","B","Ciencias","Cuerpo humano y salud","Conocimiento parcial del cuerpo humano, y comprensi??n de aspectos vinculados a su desarrollo, crecimiento y equilibrio; estructuras y funciones de los sistemas de ??rganos; conocimiento sobre la importancia de la salud para el bienestar general.","","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","","5.60","","14.00","","12.19","1","C","Ciencias","Ecolog??a y medioambiente","Nociones y conceptos relativos a la biodiversidad, ecosistema y equilibrio ecol??gico en relaci??n con los recursos naturales y su importancia para la vida en el planeta, adem??s de la noci??n de cadena tr??fica, su din??mica general y relevancia.","","Justifica por qu?? la diversidad de especies da estabilidad a los ecosistemas.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","","0.00","","12.00","","11.16","1","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","","16.70","","11.00","","7.41","1","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n.Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","Relaciona los cambios que sufren los materiales con el reordenamiento de sus componentes constituyentes.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","","5.60","","18.00","","17.42","1","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Relaciona los cambios del relieve terrestre con la estructura din??mica interna y externa de la Tierra.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","","11.10","","12.00","","12.78","1","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Describe los organismos y se??ala que pueden ser unicelulares o pluricelulares y que cada c??lula cumple funciones b??sicas o especializadores.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","18.18","14.29","14.00","13.00","8.75","9.26","1","A","Escritura","Coherencia y cohesi??n","Caracter??sticas que permiten construir el sentido global del texto, tales como la presencia de una idea central sin ideas inconexas (coherencia) y uso de recursos ling????sticos para mantener las oraciones unidas (cohesi??n).","Escribe textos de forma coherente y cohesionada. Ordena las ideas en torno a un tema y las desarrolla para ampliar la informaci??n, sin contradicciones, reiteraciones innecesarias o digresiones. Establece relaciones entre las ideas, como causa-efecto y secuencia, a trav??s de algunos referentes y conectores (???)","Eval??a de manera permanente el texto, para determinar (???) si existen digresiones o vac??os de informaci??n que afectan la coherencia entre las ideas, o si el uso de conectores y referentes asegura la cohesi??n entre ellas (???)","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","36.36","50.00","27.00","30.00","29.33","28.82","1","B","Escritura","Conocimiento sobre el c??digo","Conocimiento del sistema alfab??tico, de grafemas (letras) y fonemas (sonidos). Tambi??n considera aspectos caligr??ficos y ortogr??ficos, y relaciones de significado, (sin??nimos y ant??nimos).","Utiliza recursos (???) ortogr??ficos (por ejemplo, el punto seguido y los signos de admiraci??n e interrogaci??n) que contribuyen a dar sentido a su texto (???)","Utiliza recursos (???) ortogr??ficos (por ejemplo, el punto a parte para separar p??rrafos) que contribuyen a dar sentido a su texto, e incorpora algunos recursos textuales (como uso de negritas o comillas) para reforzar dicho sentido (???)","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","09.09","7.14","18.00","22.00","20.87","23.47","1","C","Escritura","Escritura Diversidad Textual","Escritura de diversos tipos textuales, los que tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n seg??n g??nero (cuento, an??cdota, comic, art??culo, etc.)","Adec??a el texto a la situaci??n comunicativa considerando el prop??sito comunicativo, el destinatario y las caracter??sticas m??s comunes del tipo textual (???)","Adec??a el texto a la situaci??n comunicativa considerando el prop??sito comunicativo, el tipo textual y algunas caracter??sticas del g??nero discursivo, as?? como el formato y el soporte (???)","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","18.18","21.43","13.00","10.00","15.47","15.10","1","D","Escritura","Morfosintaxis","Es lo que se entiende por gram??tica. Comprende la morfolog??a, el estudio de clases de palabras (sustantivo, verbo, etc.) y su flexi??n. Tambi??n considera la sintaxis: funciones que adquieren las palabras en una oraci??n (sujeto, verbo, complementos).","Utiliza recursos gramaticales (???) que contribuyen a dar sentido a su texto. Emplea algunas figuras ret??ricas (por ejemplo, las adjetivaciones) para caracterizar personas, personajes y escenarios (???)","(???) Compara y contrasta los aspectos gramaticales (???) m??s comunes, as?? como las caracter??sticas de tipos textuales, cuando eval??a el texto","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","18.18","7.14","28.00","24.00","25.64","23.28","1","E","Escritura","Procesos involucrados en la escritura","Procesos cognitivos involucrados en la producci??n escrita, como la planificaci??n, textualizaci??n, revisi??n y reescritura de un texto, memoria de trabajo. Estos procesos suelen ser recursivos.","Revisa el texto para determinar si se ajusta a la situaci??n comunicativa, si existen contradicciones o reiteraciones innecesarias que afectan la coherencia entre las ideas, o si el uso de conectores y referentes asegura la cohesi??n entre ellas. Tambi??n, revisa el uso de los recursos ortogr??ficos empleados en su texto y verifica si falta alguno (como los signos de interrogaci??n), con el fin de mejorarlo","Eval??a de manera permanente el texto, para determinar si se ajusta a la situaci??n comunicativa, si existen digresiones o vac??os de informaci??n que afectan la coherencia entre las ideas, o si el uso de conectores y referentes asegura la cohesi??n entre ellas. Tambi??n, eval??a la utilidad de los recursos ortogr??ficos empleados y la pertinencia del vocabulario para mejorar el texto y garantizar su sentido","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","46.00","40.00","31.00","19.00","27.02","22.93","1","A","Lectura","Comprensi??n lectora literal e inferencial","Identificaci??n de informaci??n expl??cita en el texto (comprensi??n literal) e inferencias realizadas para identificar informaci??n sugerida, no expl??cita, en el texto (comprensi??n inferencial).","Identifica informaci??n expl??cita que se encuentra en distintas partes del texto. Distingue informaci??n de otra pr??xima y semejante, en la que selecciona datos espec??ficos (por ejemplo, el lugar de un hecho o una noticia), en diversos tipos de textos de estructura simple, con algunos elementos complejos (por ejemplo, sin referentes pr??ximos, guiones de di??logo, ilustraciones), con palabras conocidas y, en ocasiones, con vocabulario variado, de acuerdo a las tem??ticas abordadas","Deduce caracter??sticas impl??citas de personajes, animales, objetivos y lugares, y determina el significado de palabras seg??n el contexto y hace comparaciones (???). Establece relaciones l??gicas de causa-efecto, semejanza ??? diferencia (???), a partir de la informaci??n relevante y complementaria e impl??cita relevante del texto","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","0.00","0.00","8.00","4.00","10.70","4.00","1","B","Lectura","Decodificaci??n","Proceso de asociaci??n entre fonemas (sonidos) y grafemas (letras) que permite la lectura de palabras. Abarca conciencia fonol??gica, precisi??n, fluidez y prosodia.","No hay ejemplos en el curr??culo de este pa??s.","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","15.00","13.00","33.00","40.00","33.70","39.14","1","C","Lectura","Lectura Diversidad Textual","Lectura de diversos tipos y g??neros textuales. Estos tipos textuales y g??neros tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n (cuento, an??cdota, comic, art??culo, opini??n, etc.).","(???) Selecciona datos espec??ficos en diversos tipos de textos de estructura simple, con algunos elementos complejos (???)","(???) Compara textos entre s?? para indicar algunas similitudes y diferencias entre tipos textuales y g??neros discursivos (por ejemplo: diferencias y semejanzas entre cuento y f??bula)","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","31.00","33.00","18.00","15.00","20.28","19.44","1","D","Lectura","Estrategias de lectura","Estrategias que usa el lector para comprender un texto (de relectura, de monitoreo de la comprensi??n, de anticipaci??n, o hip??tesis acerca del contenido de un texto, etc.).","Dice de qu?? tratar?? el texto, a partir de algunos indicios, como silueta del texto, palabras, frases, colores y dimensiones de las im??genes; asimismo, contrasta la informaci??n del texto que lee","Dice de qu?? tratar?? el texto, a partir de algunos indicios, como silueta del texto, palabras, frases, colores y dimensiones de las im??genes; asimismo, contrasta la informaci??n del texto que lee","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","8.00","13.00","11.00","22.00","8.28","14.46","1","E","Lectura","Reflexi??n y evaluaci??n","Reflexi??n, valoraci??n y cr??tica del texto por parte del lector. Esto permite identificar el prop??sito comunicativo y puntos de vista del texto, evaluar la funcionalidad de sus elementos formular juicios sobre ??l a nivel de contenido y forma.","Opina acerca del contenido del texto, explica el sentido de algunos recursos textuales (ilustraciones, tama??o de letra, etc.) y justifica sus preferencias cuando elige o recomienda textos a partir de su experiencia, necesidades e intereses, con el fin de reflexionar sobre los textos que lee","Explica el tema, el prop??sito, los puntos de vista y las motivaciones de personas y personajes, (???) las ense??anzas, los valores y la intenci??n del autor (???)","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","19.00","17.90","11.00","12.00","9.37","8.99","1","A","Matem??tica","Estad??stica y probabilidad","Lectura e interpretaci??n de datos estad??sticos a partir de su representaci??n en tablas, gr??ficos, pictogramas y diagramas. Habilidad de organizar datos recolectados en tablas, gr??ficos, pictogramas y diagramas.","Representar datos gr??ficos de barras horizontales (simples y escala dada de 2 en 2, 5 en 5 y 1 en 1), en situaciones de su inter??s o un tema de estudio.","Analizar los resultados de una situaci??n aleatoria y justificar sus decisiones y conclusiones a partir de la informaci??n obtenida con base en el an??lisis de datos.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","17.20","20.90","20.00","25.00","20.93","22.56","1","B","Matem??tica","Geometr??a","Conocimiento de las figuras y cuerpos geom??tricos, su caracterizaci??n, clasificaci??n y construcci??n. Capacidad de establecer relaciones entre ellos y el entorno.","Establece relaciones entre las caracter??sticas de los objetos del entorno, las asocia y representa con formas tridimensionales (cuerpos redondos y compuestos), sus elementos y su capacidad.","Usar diversas estrategias para construir ??ngulos.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","15.50","13.40","19.00","16.00","21.71","18.19","1","C","Matem??tica","Magnitudes y medidas","Conocimiento de distintas magnitudes, y de sus distintas unidades de medidas. Capacidad de realizar conversiones y de utilizarlas de acuerdo al contexto.Conocimiento y uso adecuado de distintos instrumentos de medici??n.","Usar diversas estrategias para medir de manera exacta o aproximada (estimar) la longitud (cent??metro, metro) y el contorno de una figura.","Medir, estimar y comparar la masa de los objetos, el tiempo (minutos) y la temperatura usando la unidad de medida que conviene seg??n el problema.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","41.40","29.90","45.00","42.00","43.17","46.66","1","D","Matem??tica","N??mero y operaciones","Conocimiento de los conjuntos de los n??meros naturales y de los n??meros racionales positivos. C??lculo de las operaciones de adici??n, sustracci??n, multiplicaci??n y divisi??n en esos conjuntos; aplicaci??n de sus propiedades y relaciones.","Realizar afirmaciones sobre la comparaci??n de n??meros naturales y la conformaci??n de la centena, y las explica con material concreto.","Expresar con diversas representaciones y lenguaje num??rico (n??meros, signos y expresiones verbales) su comprensi??n de: El valor posicional de un d??gito en n??meros de hasta seis cifras.","Sudam??rica","Am??rica Latina y el Caribe"
"pe","Per??","6.90","17.90","5.00","4.00","4.82","3.61","1","E","Matem??tica","Patrones y ??lgebra","Capacidad de identificar, completar y construir regularidades num??ricas y gr??ficas a partir de objetos del entorno, figuras geom??tricas y secuencias num??ricas. Conocimiento para plantear y resolver ecuaciones simples de una variable.","Establecer relaciones entre los datos que se repiten (objetos, colores, dise??os, sonidos o movimientos) o entre cantidades que aumentan o disminuyen regularmente, y los transforma en patrones de repetici??n (con criterios perceptuales o de cambio de posici??n) o patrones aditivos (con n??meros de hasta 3 cifras).","Resolver ecuaciones o hallar valores que cumplen una condici??n de desigualdad o de proporcionalidad.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","","11.50","","16.00","","16.51","1","A","Ciencias","Ciencia, tecnolog??a y sociedad","Refiere a la ciencia y la tecnolog??a como construcciones humanas influenciadas por el contexto sociocultural, pol??tico y econ??mico. Incluye temas relativos al impacto de la ciencia y la tecnolog??a en la salud y en el medio ambiente.","","Analiza los planteamientos del Convenio de Estocolmo acerca de los Productos Org??nicos Clorados Persistentes y productos qu??micos no intencionales.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","","15.40","","17.00","","22.54","1","B","Ciencias","Cuerpo humano y salud","Conocimiento parcial del cuerpo humano, y comprensi??n de aspectos vinculados a su desarrollo, crecimiento y equilibrio; estructuras y funciones de los sistemas de ??rganos; conocimiento sobre la importancia de la salud para el bienestar general.","","Describe los ??rganos del aparato reproductor de los animales.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","","15.40","","14.00","","12.19","1","C","Ciencias","Ecolog??a y medioambiente","Nociones y conceptos relativos a la biodiversidad, ecosistema y equilibrio ecol??gico en relaci??n con los recursos naturales y su importancia para la vida en el planeta, adem??s de la noci??n de cadena tr??fica, su din??mica general y relevancia.","","Resuelve situaciones problem??ticas relacionadas con los biomas acu??ticos.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","","7.70","","12.00","","11.16","1","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","Ejecuta experiencias sencillas sobre circuito el??ctrico.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","","7.70","","11.00","","7.41","1","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n.Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","Ejecuta experiencias sobre soluciones.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","","23.10","","18.00","","17.42","1","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Comprende la importancia de los movimientos de la Tierra y las caracter??sticas de la Luna.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","","19.20","","12.00","","12.78","1","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Clasifica por sus caracter??sticas a los tejidos animales y vegetales.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","5.26","20.83","14.00","13.00","8.75","9.26","1","A","Escritura","Coherencia y cohesi??n","Caracter??sticas que permiten construir el sentido global del texto, tales como la presencia de una idea central sin ideas inconexas (coherencia) y uso de recursos ling????sticos para mantener las oraciones unidas (cohesi??n).","Expresa sus ideas con secuencia y orden l??gico","Aplica normas de coherencia textual en su producci??n escrita: orden de la informaci??n, no contradicci??n, encadenamiento l??gico de las ideas","Sudam??rica","Am??rica Latina y el Caribe"
